TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20240401,90,1.8,1539,16,4.6,1710,16,6.9,1701,9.9,14.6,1243,5.3,552,-0.9,11.9,0.3,48.6,26.0,24,5.9,-9.0,-9.0,-9.0,1010.9,1013.0,1014.7,1029,1010.2,1,1.8,11.6,12.6,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240401,93,1.5,1338,23,6.2,1405,25,9.6,1428,10.3,20.1,1548,0.0,643,-5.2,12.4,-2.8,41.3,9.0,1656,4.3,7.3,5.1,-9.0,1002.9,1014.5,1016.8,749,1012.2,1,0.3,11.4,12.6,-9.0,22.86,3.09,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,9.1,8.8,9.0,10.0,11.6
20240401,95,1.2,1029,23,4.0,1723,18,7.9,1721,9.1,18.3,1541,-0.8,625,-3.0,10.7,-5.4,50.4,19.0,1253,4.9,5.9,4.1,-9.0,996.5,1015.3,1017.5,749,1013.2,1558,0.5,11.3,12.6,-9.0,22.65,3.11,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240401,98,1.4,1208,23,5.0,1622,23,7.8,1617,10.8,20.0,1439,2.2,558,-7.5,11.4,-2.6,32.4,12.0,1236,3.6,7.1,5.0,-9.0,1001.1,1015.0,1017.0,830,1012.7,1,0.6,11.2,12.6,-9.0,22.22,3.08,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240401,99,1.2,1076,25,4.6,1417,25,7.2,1408,8.6,18.0,1427,-0.7,634,-2.4,11.2,-3.3,51.1,24.0,1243,5.2,5.6,4.0,-9.0,1012.0,1015.7,1017.6,818,1013.5,1,0.1,11.4,12.6,-9.0,22.13,3.02,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240401,100,3.9,3386,27,8.0,1409,25,14.3,1408,7.7,15.2,1604,-1.2,151,-7.5,4.7,-4.9,36.4,18.0,1402,3.5,7.6,5.3,-9.0,924.4,1014.2,1016.6,2355,1010.4,1605,0.0,11.6,12.6,-9.0,24.29,3.24,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240401,101,1.6,1390,23,4.9,1340,20,8.1,1732,11.0,19.5,1455,0.8,550,-3.7,12.0,-4.1,42.9,16.0,1615,4.7,6.6,4.6,-9.0,1004.7,1013.8,1016.2,752,1011.7,1,0.0,10.9,12.6,-9.0,21.61,2.93,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,9.3,8.8,9.0,11.9,15.4
20240401,102,1.8,1559,18,3.5,1643,18,5.1,1648,9.1,14.7,1212,4.7,420,-3.7,12.0,0.1,46.1,11.0,1223,4.9,6.2,4.4,-9.0,1009.8,1014.1,1016.7,1053,1012.4,222,0.3,11.5,12.6,-9.0,23.48,3.21,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240401,104,1.3,1134,11,3.2,1443,2,5.8,1059,10.5,15.2,933,6.9,200,-1.5,11.8,1.8,45.8,21.0,904,5.7,4.9,3.5,-9.0,1003.6,1012.7,1014.2,1034,1009.6,4,1.3,11.5,12.6,-9.0,23.19,3.11,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,9.6,8.6,7.9,9.4,12.8
20240401,105,1.8,1560,32,3.6,919,32,7.1,913,11.3,15.9,933,7.9,552,0.0,13.2,2.4,47.5,23.0,914,6.3,5.0,3.5,-9.0,1009.9,1013.1,1014.8,1046,1010.2,12,1.5,11.5,12.6,-9.0,21.84,2.93,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,10.4,9.7,9.1,11.3,14.5
