TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20220201,90,2.1,1831,29,4.8,1201,29,10.1,1152,0.9,3.5,1327,-1.3,631,-10.0,0.8,-2.4,44.1,31.0,1331,2.9,-9.0,-9.0,-9.0,1018.5,1020.7,1023.1,2352,1018.4,349,0.5,9.3,10.3,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,93,1.1,956,20,3.8,1535,25,7.2,1555,-2.8,0.9,1555,-6.9,2310,-6.3,-0.8,-8.6,78.0,49.0,1601,3.8,1.0,0.7,-9.0,1012.7,1025.0,1029.1,2345,1021.7,446,5.8,4.2,10.3,-9.0,7.41,1.3,1400,1.2,0.1,10.08,-9.0,-9,-9.0,-9,-9.0,-9,1.4,850,1.4,850,0.2,3.0,6.0,12.3,15.1
20220201,95,1.4,1200,29,2.7,1310,29,6.8,1307,-2.7,-0.5,1345,-7.0,2400,-5.1,-1.2,-11.5,84.3,61.0,1428,4.2,0.7,0.5,-9.0,1005.7,1025.5,1029.8,2400,1022.1,422,5.9,3.7,10.3,-9.0,4.88,1.14,1400,0.1,0.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,98,1.5,1315,29,4.1,1243,29,7.2,1254,-2.6,1.0,1445,-6.5,2400,-5.7,-1.3,-12.0,80.0,61.0,1333,4.0,0.7,0.5,-9.0,1010.8,1025.6,1029.5,2340,1022.2,435,5.8,4.8,10.3,-9.0,4.55,0.82,1400,1.4,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,99,1.2,1022,32,4.0,1232,32,6.2,1229,-3.3,0.4,1530,-8.7,2345,-5.8,-1.1,-12.4,83.1,61.0,1538,4.0,0.7,0.5,-9.0,1022.3,1026.2,1030.0,2345,1022.5,426,4.1,6.6,10.3,-9.0,4.86,0.83,1300,0.2,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,100,4.8,4121,29,8.0,1114,29,14.0,1114,-6.5,-3.9,1412,-8.2,2253,-10.1,-3.3,-8.9,75.9,56.0,1440,2.9,1.4,1.0,-9.0,928.5,1024.1,1028.4,2352,1021.2,459,3.4,7.8,10.3,-9.0,12.96,2.22,1300,0.4,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,101,1.8,1598,25,4.9,1416,25,6.6,1409,-1.2,2.2,1449,-6.3,2359,-6.3,0.2,-11.1,69.1,46.0,1430,3.8,1.4,1.0,-9.0,1014.9,1024.6,1028.7,2343,1021.3,419,-9.0,5.7,10.3,-9.0,9.35,1.83,1200,0.6,0.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,0.3,4.3,7.4,12.9,15.9
20220201,102,7.2,6204,32,9.6,837,29,15.5,252,-0.8,0.7,58,-2.0,209,-7.8,-0.9,-5.4,59.1,40.0,56,3.4,2.3,1.6,-9.0,1020.5,1025.1,1028.4,2306,1020.8,348,6.5,1.2,10.3,-9.0,4.39,0.94,1400,0.8,-9.0,8.17,-9.0,-9,-9.0,-9,-9.0,-9,0.8,245,0.8,245,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,104,2.0,1688,29,4.8,1356,27,10.6,1418,1.0,4.3,1512,-1.8,542,-10.1,0.2,-3.7,44.9,27.0,1309,2.9,2.7,1.9,-9.0,1011.2,1020.7,1023.6,2359,1017.9,416,0.6,9.5,10.3,-9.0,12.07,2.02,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,1.5,4.7,7.3,12.2,15.2
20220201,105,3.2,2788,23,5.9,2049,27,11.1,2358,2.1,5.8,1448,-0.6,642,-8.6,1.6,-6.0,46.1,27.0,1452,3.2,3.4,2.4,-9.0,1017.9,1021.3,1024.1,2356,1018.9,408,0.5,9.2,10.3,-9.0,13.05,2.19,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,2.8,5.6,8.0,13.5,16.4
20220201,106,3.1,2717,29,6.2,1149,36,11.2,1125,2.7,5.5,1448,0.4,736,-9.7,1.6,-7.4,40.1,26.0,1451,3.0,-9.0,-9.0,-9.0,1016.2,1021.2,1023.9,2353,1018.8,412,1.1,8.7,10.3,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,108,2.6,2271,27,4.4,1229,32,9.0,1348,-1.3,0.9,1601,-2.7,2345,-4.9,-0.4,-6.0,76.6,59.0,1509,4.3,1.3,0.9,-9.0,1014.2,1025.2,1028.8,2357,1021.8,449,6.6,4.7,10.3,-9.0,9.04,1.66,1300,1.7,0.0,4.83,-9.0,-9,-9.0,-9,-9.0,-9,3.3,555,5.0,555,1.4,4.0,7.0,12.5,16.1
20220201,112,3.2,2775,32,5.8,1226,32,9.6,1154,-1.4,0.9,1525,-3.7,2351,-5.3,-0.4,-6.1,75.1,57.0,1504,4.1,1.2,0.8,-9.0,1016.5,1025.3,1029.2,2349,1021.6,432,5.3,4.8,10.3,-9.0,5.89,1.06,1500,1.2,0.0,6.25,-9.0,-9,-9.0,-9,-9.0,-9,2.3,519,5.3,519,1.3,3.5,5.7,11.4,14.9
20220201,114,1.3,1125,29,3.5,1441,29,6.4,1248,-1.1,0.7,1325,-3.6,2019,-5.6,-1.4,-12.1,72.0,52.0,1634,4.1,1.0,0.7,-9.0,1006.1,1025.1,1028.7,2332,1021.6,418,6.8,3.9,10.3,-9.0,5.55,1.28,1300,1.7,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,115,3.6,3104,27,8.9,719,27,16.3,736,1.5,3.0,500,0.1,29,-4.0,0.3,-4.6,68.6,44.0,852,4.6,1.3,0.9,-9.0,991.8,1019.3,1022.9,2328,1017.1,508,7.5,1.4,10.3,-9.0,5.81,1.2,1400,5.8,5.8,8.83,-9.0,-9,-9.0,-9,-9.0,-9,6.3,2055,6.3,2055,3.4,6.6,8.0,13.5,15.4
20220201,119,2.4,2105,29,5.1,1244,29,9.0,1405,-0.8,1.4,1615,-2.7,757,-4.3,-0.6,-8.9,77.1,61.0,1433,4.4,1.2,0.9,-9.0,1020.8,1025.9,1029.5,2345,1022.5,352,7.8,5.0,10.4,-9.0,8.14,1.6,1400,1.3,0.3,5.73,-9.0,-9,-9.0,-9,-9.0,-9,2.6,943,4.6,943,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,121,1.7,1493,27,5.3,1416,27,12.4,1613,-2.2,1.2,1435,-5.3,600,-6.8,-2.2,-10.5,71.3,49.0,1539,3.7,-9.0,-9.0,-9.0,994.2,1024.7,1028.6,2338,1021.9,503,6.9,3.6,10.4,-9.0,-9.0,-9.0,-9,0.5,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,127,1.4,1241,27,4.2,1346,27,8.7,1338,-1.9,-0.2,1543,-5.0,2059,-5.0,-0.7,-5.0,79.8,60.0,1643,4.2,0.7,0.5,-9.0,1010.4,1025.0,1028.8,2359,1021.7,422,6.9,0.2,10.4,-9.0,3.4,0.79,1300,1.4,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,129,2.7,2361,29,6.5,935,29,10.0,925,-0.8,1.1,1339,-2.5,302,-3.5,-0.1,-3.1,81.9,69.0,1511,4.7,0.8,0.6,-9.0,1023.0,1026.2,1029.8,2321,1023.0,415,8.6,0.7,10.4,-9.0,5.09,1.0,1300,1.6,0.6,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,130,3.7,3236,27,7.6,1523,27,12.8,1522,0.9,5.0,1258,-1.1,2359,-8.6,0.4,-4.2,49.9,31.0,1514,3.2,-9.0,-9.0,-9.0,1015.4,1021.6,1024.4,2213,1019.4,437,0.3,9.3,10.4,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,131,1.7,1491,29,4.6,1217,29,9.7,1208,0.0,2.0,1441,-1.5,535,-5.2,1.2,-6.5,68.6,55.0,1626,4.2,1.4,0.9,-9.0,1018.2,1025.7,1029.3,2336,1022.9,430,7.0,4.3,10.4,-9.0,8.77,1.72,1100,0.2,0.0,11.7,-9.0,-9,-9.0,-9,-9.0,-9,0.4,50,0.9,50,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,133,2.4,2047,34,5.8,1327,34,11.2,1321,0.4,2.2,1304,-0.9,525,-5.6,0.1,-4.9,64.5,52.0,1305,4.1,1.3,0.9,-9.0,1017.4,1026.3,1029.8,2327,1023.5,442,7.4,1.5,10.4,-9.0,5.82,0.84,1100,0.0,0.0,8.5,-9.0,-9,-9.0,-9,-9.0,-9,0.1,850,0.4,1,2.4,5.0,6.9,12.5,16.9
20220201,135,5.5,4780,25,9.6,1331,27,15.5,1006,-1.0,0.8,1550,-2.3,3,-7.3,-0.8,-2.8,62.5,51.0,1550,3.6,1.9,1.3,-9.0,994.4,1025.3,1029.0,2334,1022.5,431,5.9,2.5,10.4,-9.0,7.38,1.19,1300,0.4,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,136,3.1,2647,29,7.6,1317,29,13.8,1026,-1.2,2.1,1544,-4.0,37,-9.2,-0.5,-9.2,54.5,40.0,1617,3.1,1.8,1.2,-9.0,1007.2,1025.1,1029.4,2356,1022.6,505,5.1,4.5,10.4,-9.0,8.08,1.39,1400,0.0,0.0,0.83,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,137,3.2,2729,25,7.1,1426,25,14.5,1421,0.3,3.0,1538,-2.7,15,-6.1,1.1,-5.4,62.5,47.0,1424,3.9,1.8,1.3,-9.0,1013.0,1025.2,1029.2,2347,1022.4,432,5.1,7.1,10.4,-9.0,10.21,1.6,1200,0.1,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,138,3.3,2869,27,6.5,1218,25,10.9,1433,2.0,5.3,1244,-2.2,200,-9.0,2.1,-11.0,44.3,33.0,325,3.1,2.7,1.9,-9.0,1023.1,1023.6,1027.0,2353,1021.7,455,2.3,9.1,10.4,-9.0,11.87,2.13,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,7.4,9.9,11.6,15.2,17.1
20220201,140,4.0,3478,29,9.1,1013,29,13.8,1006,1.5,3.5,1307,-0.3,1017,-3.6,2.4,-1.7,69.3,48.0,728,4.7,-9.0,-9.0,-9.0,1023.7,1027.3,1030.4,2307,1024.4,411,8.6,4.9,10.4,-9.0,-9.0,-9.0,-9,0.4,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,143,3.8,3297,29,8.4,1416,27,12.1,935,1.9,5.4,1246,-2.8,8,-7.6,2.7,-8.5,50.3,38.0,1045,3.5,2.8,1.9,-9.0,1017.6,1024.5,1028.1,2339,1022.4,500,4.4,6.3,10.4,-9.0,11.89,2.06,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,146,2.6,2235,29,5.9,1016,29,10.5,1322,0.9,3.1,1330,-0.3,1016,-4.1,0.9,-4.6,69.8,54.0,844,4.6,1.3,0.9,-9.0,1019.0,1026.7,1029.7,2317,1024.0,350,7.0,4.2,10.4,-9.0,7.55,1.44,1300,0.8,0.1,6.72,-9.0,-9,-9.0,-9,-9.0,-9,0.6,145,0.9,145,-99.0,-99.0,-99.0,-99.0,-99.0
20220201,152,2.2,1869,32,5.0,1617,29,7.2,1615,2.3,7.1,1332,-2.3,25,-9.8,1.7,-9.1,42.0,22.0,1430,3.0,-9.0,-9.0,-9.0,1012.8,1023.0,1026.1,2339,1020.5,1432,3.0,8.8,10.5,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
