TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20240601,90,2.1,1828,36,4.6,1051,2,8.1,951,16.2,17.7,1551,14.1,2347,13.4,17.8,13.9,84.0,70.0,1459,15.4,2.5,1.7,-9.0,1008.9,1011.0,1012.3,1126,1009.0,102,8.6,1.0,14.7,-9.0,8.01,1.13,1400,1.3,-9.0,-9.0,1.1,2310,0.3,2331,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240601,93,1.2,1067,11,3.5,1923,27,5.5,1719,20.4,26.0,1518,17.1,522,11.7,27.7,14.5,59.4,31.0,1708,13.8,6.0,4.2,-9.0,998.6,1009.6,1011.4,727,1007.3,1821,7.5,8.2,14.6,-9.0,21.32,3.05,1000,0.0,0.0,1.17,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.3,19.1,17.0,13.5,12.3
20240601,95,1.4,1177,2,3.8,2355,32,7.0,1320,19.3,24.6,1533,15.6,442,11.4,24.5,11.9,64.4,30.0,1554,13.7,7.2,5.0,-9.0,992.2,1010.2,1011.7,858,1007.7,1821,5.3,8.8,14.6,-9.0,26.3,3.9,1200,0.2,-9.0,-9.0,0.2,-9,0.2,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240601,98,1.3,1113,29,3.6,1335,27,8.7,1552,20.1,26.0,1615,16.7,36,11.9,28.8,13.2,64.4,27.0,1534,14.4,6.5,4.6,-9.0,996.6,1010.0,1011.5,833,1007.5,1839,5.1,8.1,14.6,-9.0,24.18,3.19,1300,0.0,-9.0,-9.0,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240601,99,1.3,1161,36,3.4,1405,36,7.2,1350,19.5,25.8,1632,14.8,2358,13.0,25.7,11.5,69.9,35.0,1544,15.1,7.0,4.9,-9.0,1007.3,1010.8,1012.4,909,1008.7,1818,1.8,11.1,14.6,-9.0,28.47,3.54,1300,0.3,-9.0,-9.0,0.3,-9,0.3,33,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240601,100,1.9,1661,27,3.9,106,11,6.2,1411,12.2,16.2,1226,9.4,2312,9.7,16.4,7.1,85.8,67.0,126,12.1,2.0,1.4,-9.0,923.4,1011.4,1013.2,2349,1009.8,123,8.4,1.3,14.6,-9.0,10.02,1.75,1200,1.8,-9.0,-9.0,0.5,1748,0.5,1755,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240601,101,1.7,1496,25,4.8,1533,25,6.9,1530,20.5,25.8,1620,16.8,537,10.8,25.6,16.5,55.9,30.0,1738,13.0,6.7,4.7,-9.0,1000.3,1009.1,1010.9,720,1006.7,1758,6.1,7.8,14.6,-9.0,21.28,3.05,1000,0.0,0.0,-9.0,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.6,18.4,16.4,14.5,14.8
20240601,102,4.3,3728,32,7.0,1516,32,9.6,1453,16.4,20.1,1227,13.3,115,12.4,24.6,10.3,77.5,59.0,1223,14.4,7.0,4.9,-9.0,1007.3,1011.6,1012.9,822,1010.0,1835,0.4,13.7,14.6,-9.0,31.28,3.62,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240601,104,0.8,720,36,2.8,1301,36,6.0,1327,15.6,18.5,734,14.0,2354,14.0,19.0,12.4,90.8,70.0,10,16.0,1.6,1.1,-9.0,1001.7,1010.6,1012.0,2339,1008.4,126,9.1,0.4,14.6,-9.0,5.12,0.93,800,15.0,18.1,9.17,8.0,2330,2.5,2330,-9.0,-9,-9.0,-9,-9.0,-9,20.7,17.4,15.6,12.7,12.5
20240601,105,1.5,1277,34,3.5,1318,29,6.6,235,16.9,20.0,239,15.2,2359,14.0,-99.0,-9.0,83.9,50.0,238,16.0,1.6,1.1,-9.0,1007.7,1010.9,1012.4,2342,1008.5,124,7.8,0.3,14.6,-9.0,5.43,1.03,800,5.1,-9.0,-9.0,3.3,1029,1.4,1114,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,18.6,16.6,14.0,14.2
