TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20230901,90,1.6,1356,16,4.0,1316,18,6.9,1452,22.8,28.9,1451,17.6,626,18.3,24.9,16.8,76.9,47.0,1453,21.1,-9.0,-9.0,-9.0,1009.3,1011.3,1012.0,853,1010.0,1611,2.5,11.8,13.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230901,93,0.9,817,34,2.7,1729,23,4.0,1135,22.8,29.6,1529,18.4,58,18.3,27.0,17.5,78.5,46.0,1647,21.0,5.9,4.1,-9.0,1001.6,1012.6,1013.9,921,1010.5,1543,3.9,9.3,13.0,-9.0,22.77,3.17,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.7,26.2,25.7,23.1,19.5
20230901,95,0.9,749,34,2.9,1508,34,5.3,1502,21.0,27.9,1438,16.3,643,17.4,23.7,15.3,83.3,46.0,1339,19.9,5.0,3.5,-9.0,995.1,1013.1,1014.4,926,1011.2,1601,2.8,8.8,13.0,-9.0,20.21,3.05,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230901,98,0.7,637,29,1.9,1434,29,5.2,1431,22.0,27.9,1412,16.7,554,18.0,25.3,16.7,80.8,52.0,1238,20.7,5.5,3.9,-9.0,999.2,1012.4,1013.5,838,1010.9,1548,2.6,10.8,13.0,-9.0,22.39,3.19,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230901,99,0.8,674,34,3.6,1613,32,6.9,1611,22.0,28.8,1452,17.1,335,18.9,24.9,17.8,85.5,53.0,1357,21.8,5.6,3.9,-9.0,1009.6,1013.1,1014.3,902,1011.5,1546,1.4,9.8,13.0,-9.0,22.65,3.03,1300,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230901,100,1.8,1517,25,4.7,1554,25,7.8,1550,17.9,26.3,1412,11.1,656,13.5,22.0,13.3,79.3,40.0,1546,15.5,6.5,4.6,-9.0,926.8,1013.2,1015.7,657,1009.2,1540,3.6,9.8,13.0,-9.0,23.74,3.38,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230901,101,1.3,1130,32,2.7,234,34,4.2,1733,22.7,29.6,1443,18.7,50,17.4,26.1,17.5,75.0,43.0,1404,19.9,5.5,3.9,-9.0,1003.6,1012.3,1013.6,900,1009.9,1544,4.1,7.7,13.0,-9.0,20.63,3.12,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.4,26.3,25.2,21.0,17.5
20230901,102,1.9,1659,34,4.1,2346,34,5.5,2345,22.1,25.7,1159,19.2,227,17.6,24.0,15.3,76.9,51.0,1611,20.1,5.6,3.9,-9.0,1007.8,1012.0,1012.8,1043,1011.2,436,2.5,10.5,13.0,-9.0,21.27,2.95,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230901,104,1.1,925,11,2.8,1502,9,5.5,1435,23.0,28.2,1301,17.5,640,17.1,24.5,16.0,71.1,41.0,1321,19.5,6.4,4.5,-9.0,1002.4,1011.0,1011.9,2255,1009.7,1544,1.0,10.8,13.0,-9.0,23.24,3.24,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.6,24.4,22.9,16.7,8.7
20230901,105,2.4,2054,25,4.1,438,25,7.4,430,24.7,30.4,1403,20.3,501,17.3,24.8,18.2,65.4,35.0,1327,19.8,7.1,5.0,-9.0,1008.4,1011.5,1012.4,843,1009.9,1543,3.4,10.5,13.0,-9.0,21.58,3.05,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.9,25.8,24.3,20.2,16.7
20230901,106,1.5,1318,16,3.4,1707,16,5.8,1701,22.5,27.0,1108,18.8,419,19.1,26.1,17.8,82.4,56.0,1101,22.1,-9.0,-9.0,-9.0,1006.9,1011.6,1012.5,1030,1010.3,328,4.1,9.9,13.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230901,108,2.0,1705,27,3.7,1158,34,6.4,1340,24.5,29.6,1543,19.7,610,18.3,26.8,15.2,70.6,42.0,1403,21.0,7.2,5.1,-9.0,1001.8,1011.6,1012.6,926,1010.1,1551,0.5,12.1,13.0,-9.0,24.59,3.17,1300,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.9,25.7,25.9,22.0,17.6
20230901,112,2.1,1828,29,3.6,1716,32,6.6,1703,24.1,28.3,1550,20.4,609,18.6,25.7,16.0,73.0,47.0,1401,21.5,6.7,4.7,-9.0,1004.3,1012.2,1013.2,1026,1011.1,1540,0.9,11.4,13.0,-9.0,23.56,3.02,1300,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.7,24.5,23.7,20.9,17.1
20230901,114,0.8,726,27,2.3,1656,29,4.5,1509,22.7,29.1,1549,17.9,709,17.2,25.2,15.5,74.0,42.0,1418,19.6,6.1,4.2,-9.0,995.2,1012.4,1013.9,920,1010.4,1547,2.9,8.7,13.0,-9.0,21.85,3.21,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
