TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20240301,90,2.9,2492,29,7.3,1559,29,13.4,1357,-1.8,1.9,8,-6.5,2350,-17.9,1.8,-8.2,29.3,16.0,1541,1.6,-9.0,-9.0,-9.0,1017.6,1019.8,1023.6,2203,1017.4,327,0.0,10.4,11.4,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240301,93,3.4,2928,25,7.0,1436,25,12.7,1428,-3.6,2.6,1,-8.1,2356,-23.1,0.8,-10.9,22.5,9.0,1139,1.1,3.7,2.6,-9.0,1011.1,1023.4,1026.6,2321,1020.4,1,0.0,10.7,11.4,-9.0,19.69,2.87,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,4.9,5.8,7.0,10.6,13.0
20240301,95,2.8,2444,29,5.9,1445,29,13.6,1233,-5.2,-0.3,1,-8.4,2348,-18.3,0.3,-12.7,36.0,19.0,1228,1.5,2.6,1.8,-9.0,1004.9,1024.9,1027.5,2253,1022.4,5,0.0,9.8,11.4,-9.0,18.95,2.83,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240301,98,3.4,2972,29,7.3,1153,29,13.8,1200,-4.6,-0.3,1356,-8.2,2352,-20.9,1.4,-10.0,28.3,9.0,1231,1.2,3.3,2.3,-9.0,1010.2,1025.1,1027.3,2305,1022.5,1,0.0,9.8,11.4,-9.0,19.12,2.86,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240301,99,3.6,3116,34,6.8,1519,32,12.6,1439,-4.8,-0.6,1,-8.7,2400,-15.8,0.9,-9.9,43.1,25.0,1222,1.8,2.5,1.8,-9.0,1022.3,1026.2,1028.0,2156,1023.6,21,0.0,10.2,11.4,-9.0,19.1,2.81,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240301,100,5.9,5134,27,11.0,1402,27,17.2,1324,-8.7,-0.5,206,-13.9,2351,-19.9,-0.5,-0.5,42.5,19.0,1619,1.4,2.5,1.7,-9.0,925.5,1021.5,1026.8,2350,1018.0,1404,1.1,-9.0,11.4,-9.0,15.74,3.02,1200,0.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240301,101,3.3,2816,29,7.0,1552,27,13.4,1544,-2.9,2.1,1,-7.7,2356,-18.5,1.4,-11.0,30.6,15.0,1546,1.5,3.4,2.4,-9.0,1013.1,1022.8,1026.0,2321,1019.9,1,0.0,9.9,11.4,-9.0,18.62,2.76,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,4.5,5.4,7.3,12.5,16.0
20240301,102,9.6,8316,34,17.9,34,34,24.6,21,-3.9,-0.5,1,-5.4,745,-15.7,-1.3,-6.0,39.6,27.0,716,1.8,3.1,2.1,-9.0,1022.1,1026.7,1028.4,1122,1025.3,1801,3.6,7.4,11.4,-9.0,16.18,2.51,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240301,104,2.5,2165,32,5.3,1210,29,10.9,1254,-0.7,3.1,1,-5.4,2358,-15.4,0.5,-7.0,36.0,16.0,1051,2.1,4.0,2.8,-9.0,1009.3,1018.8,1022.9,2228,1016.5,1401,0.3,10.3,11.4,-9.0,19.16,2.82,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,7.7,1,2.0,4.4,6.2,10.1,14.1
20240301,105,2.9,2531,25,5.9,1239,25,11.1,1322,-0.3,2.8,1224,-4.7,2343,-14.3,2.0,-4.0,37.5,19.0,1404,2.2,4.1,2.8,-9.0,1016.1,1019.5,1023.7,2256,1017.5,450,0.8,10.1,11.4,-9.0,18.57,2.75,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,3.3,5.2,7.1,11.4,15.4
