TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20220801,90,1.1,937,36,4.1,1416,36,5.7,1310,25.4,28.3,1611,24.2,541,24.2,28.1,25.1,93.4,84.0,1613,30.1,-9.0,-9.0,-9.0,1004.7,1006.7,1008.0,1425,1005.1,417,8.0,2.3,14.1,-9.0,-9.0,-9.0,-9,6.1,-9.0,-9.0,2.6,730,0.7,648,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,93,0.6,501,34,1.7,1259,32,2.5,1046,27.1,31.7,1448,24.3,633,25.5,29.3,24.3,91.9,74.0,1456,32.7,2.9,2.0,-9.0,996.0,1006.8,1008.2,1053,1005.8,1824,9.6,2.0,14.1,-9.0,11.38,2.1,1400,16.9,21.4,12.62,8.2,545,1.8,635,-9.0,-9,-9.0,-9,-9.0,-9,28.1,26.2,23.7,20.2,17.2
20220801,95,0.9,814,5,2.7,1602,27,6.0,819,26.5,32.0,1629,23.9,103,24.7,27.1,24.0,91.1,65.0,1645,31.2,3.2,2.3,-9.0,988.9,1006.3,1007.7,1100,1005.2,1752,8.0,4.7,14.1,-9.0,12.03,2.5,1300,62.3,17.1,-9.0,24.0,730,11.0,755,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,98,1.1,917,18,2.6,1146,14,8.2,639,27.5,31.7,1644,24.2,1,25.1,28.4,24.1,88.0,73.0,1536,31.9,3.6,2.6,-9.0,992.6,1005.5,1007.2,1050,1004.6,1757,7.9,4.8,14.1,-9.0,13.93,2.37,1200,65.9,-9.0,-9.0,22.2,702,8.7,401,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,99,1.3,1151,18,3.5,1134,18,6.4,1127,27.0,31.6,1719,24.3,129,25.6,27.9,24.7,92.6,77.0,1245,32.9,3.0,2.1,-9.0,1002.5,1005.9,1007.5,1009,1005.0,302,8.1,2.4,14.1,-9.0,11.55,2.39,1200,33.4,-9.0,-9.0,11.0,203,4.8,240,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,100,2.7,2290,25,6.3,458,25,14.8,400,24.4,26.2,1716,21.8,647,21.4,24.0,21.4,83.5,77.0,1720,25.5,2.0,1.4,-9.0,923.3,1007.2,1008.5,1118,1005.7,402,9.4,0.1,14.1,-9.0,5.99,0.85,1200,1.4,-9.0,-9.0,0.8,614,0.4,638,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,101,0.9,771,32,2.5,1912,32,3.3,1911,27.4,31.1,1603,25.0,624,26.2,29.4,25.0,93.9,74.0,1605,34.0,2.7,1.9,-9.0,998.3,1006.8,1008.2,1057,1005.8,1827,8.1,2.0,14.1,-9.0,10.71,1.71,1300,19.6,23.6,-9.0,8.3,511,1.8,511,-9.0,-9,-9.0,-9,-9.0,-9,28.4,25.8,23.3,18.9,15.7
20220801,102,3.3,2841,16,7.3,934,16,11.8,926,25.3,27.5,1803,23.4,338,24.5,26.1,24.1,96.1,88.0,1806,30.8,2.0,1.4,1.33,999.3,1003.4,1004.3,1105,1002.3,315,9.3,2.2,14.1,-9.0,9.09,1.28,1100,21.7,-9.0,18.08,11.5,501,5.2,526,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,104,0.7,587,14,2.0,604,2,4.9,1551,25.7,29.0,1413,23.8,232,24.5,27.8,23.6,93.5,79.0,1458,30.7,1.9,1.3,-9.0,997.9,1006.4,1007.4,1140,1005.1,407,8.6,0.8,14.1,-9.0,7.55,1.53,1400,1.7,4.0,9.42,0.6,1014,0.2,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.6,23.4,21.7,17.2,13.4
20220801,105,1.2,1010,11,3.8,1201,11,5.9,1201,27.4,31.2,1518,25.1,508,25.1,27.3,24.7,87.5,74.0,1549,31.8,2.1,1.5,-9.0,1003.9,1007.0,1008.0,1118,1005.9,424,8.8,0.2,14.1,-9.0,7.33,1.53,1400,1.9,-9.0,-9.0,0.7,949,0.3,535,-9.0,-9,-9.0,-9,-9.0,-9,26.3,25.0,22.9,18.4,15.7
20220801,106,0.7,644,20,1.9,301,14,3.7,1957,25.7,28.8,1645,24.4,337,25.2,27.8,25.0,97.3,87.0,1843,32.0,-9.0,-9.0,-9.0,1002.5,1007.1,1008.0,1004,1006.1,343,8.8,0.8,14.1,-9.0,-9.0,-9.0,-9,2.0,-9.0,-9.0,0.7,-2331,0.2,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,108,2.4,2086,7,4.6,1729,11,9.3,2309,28.6,32.4,1420,25.4,4,25.0,28.9,24.8,82.4,67.0,1418,31.8,4.8,3.3,-9.0,995.6,1005.2,1006.8,1101,1003.9,1806,8.9,3.2,14.1,-9.0,15.09,3.03,1200,30.0,15.8,14.83,13.3,517,5.1,537,-9.0,-9,-9.0,-9,-9.0,-9,28.0,25.9,24.4,18.8,15.6
20220801,112,3.1,2678,14,7.0,2400,16,12.7,2354,27.7,31.3,1521,24.9,358,24.7,31.0,24.6,85.0,69.0,1536,31.1,4.3,3.0,0.12,997.2,1004.9,1006.5,1025,1003.7,1758,8.8,2.8,14.1,-9.0,15.74,3.18,1200,31.3,141.3,10.33,14.2,2331,4.3,2356,-9.0,-9,-9.0,-9,-9.0,-9,26.4,24.9,22.1,17.9,14.4
20220801,114,1.9,1632,16,3.5,2339,16,7.7,2319,28.2,31.3,1340,24.7,447,22.4,29.2,24.3,71.8,60.0,1342,27.1,4.6,3.2,-9.0,989.8,1006.5,1007.7,959,1005.5,302,9.5,3.0,14.1,-9.0,14.75,3.11,1200,12.1,-9.0,-9.0,6.0,421,2.8,434,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,115,3.8,3244,23,5.5,813,25,12.3,1055,27.6,30.6,1244,25.8,535,25.3,28.4,24.1,87.9,76.0,1350,32.2,6.0,4.2,-9.0,984.4,1009.0,1009.8,843,1008.3,1708,8.6,6.0,14.1,-9.0,23.79,4.13,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.2,23.8,21.1,15.8,13.6
20220801,119,2.9,2528,11,5.6,1819,9,9.3,1957,28.7,32.8,1419,25.2,432,25.2,28.6,24.6,82.9,65.0,1456,32.0,4.8,3.3,-9.0,1001.3,1005.7,1007.3,1058,1004.2,1814,8.4,3.8,14.1,-9.0,15.0,2.46,1100,37.3,4.3,9.37,14.8,442,5.6,521,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,121,0.9,743,14,3.0,2023,14,5.0,2022,25.5,29.7,1624,23.6,604,23.6,27.5,24.8,89.8,73.0,1630,29.1,-9.0,-9.0,-9.0,980.7,1007.6,1008.7,957,1006.5,238,9.5,0.4,14.1,-9.0,-9.0,-9.0,-9,6.7,-9.0,-9.0,2.3,1051,0.7,1103,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,127,2.2,1912,9,4.1,1953,11,7.5,4,27.7,31.5,1528,24.7,541,23.6,28.4,24.7,79.1,66.0,1531,29.1,4.0,2.8,-9.0,992.8,1005.7,1006.9,1105,1004.4,300,8.6,2.1,14.1,-9.0,12.86,2.62,1200,5.3,-9.0,-9.0,2.3,740,0.7,748,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,129,2.8,2406,16,7.0,2303,16,11.0,2240,28.0,31.5,1203,25.0,225,24.5,28.4,24.6,82.1,67.0,1204,30.7,3.9,2.7,-9.0,1001.8,1004.6,1006.0,959,1002.8,1816,7.9,1.8,14.0,-9.0,12.65,2.38,1100,93.9,36.6,-9.0,41.1,206,9.8,251,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,130,1.7,1510,14,3.3,1002,16,7.0,1149,25.7,27.0,1246,23.8,2202,24.1,27.0,23.1,91.3,86.0,1247,30.0,-9.0,-9.0,-9.0,1002.5,1008.0,1008.7,959,1007.1,411,8.3,0.0,14.1,-9.0,-9.0,-9.0,-9,0.2,-9.0,-9.0,0.2,-9,0.1,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,131,2.1,1791,9,6.0,1538,9,10.5,1532,28.9,33.5,1422,25.7,331,23.8,29.5,25.7,75.6,56.0,1517,29.5,6.5,4.5,-9.0,998.5,1005.1,1006.3,957,1003.5,1853,9.0,5.8,14.0,-9.0,20.25,3.22,1100,8.1,3.4,10.5,3.5,243,1.7,329,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,133,2.9,2515,14,7.2,1441,11,10.8,1435,27.6,32.3,1323,24.6,122,24.0,30.1,24.8,82.0,62.0,1313,29.9,5.5,3.8,-9.0,997.9,1005.7,1007.1,813,1003.9,1804,9.3,3.7,14.0,-9.0,18.0,2.73,1000,4.4,2.2,9.42,1.1,624,0.6,2219,-9.0,-9,-9.0,-9,-9.0,-9,28.0,26.7,24.8,19.9,16.3
20220801,135,2.7,2309,9,6.0,1434,11,10.3,1430,25.8,26.8,1813,24.7,510,22.7,25.3,24.7,83.4,78.0,1436,27.6,2.1,1.5,-9.0,979.2,1006.6,1007.9,839,1005.1,1719,8.0,0.0,14.0,-9.0,4.59,0.79,1100,2.2,-9.0,-9.0,1.0,1,0.5,4,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,136,0.9,763,11,2.5,1552,9,4.9,1544,27.1,30.0,1323,24.5,217,23.8,27.6,24.5,83.0,65.0,1328,29.5,2.4,1.7,-9.0,992.4,1008.3,1009.4,843,1007.3,1738,9.5,0.1,14.0,-9.0,7.04,1.3,1000,2.2,0.0,11.42,0.9,557,0.4,620,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,137,1.0,871,14,2.7,1637,14,7.4,1630,26.4,29.7,1335,24.6,547,24.7,28.3,24.6,91.0,74.0,1234,31.2,2.1,1.5,-9.0,995.6,1006.4,1007.5,832,1005.2,1708,8.0,0.0,14.0,-9.0,6.9,1.26,1200,4.1,-9.0,-9.0,1.8,1,0.7,21,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,138,3.3,2869,18,5.9,1903,18,8.6,1901,30.0,32.3,1452,27.8,556,24.5,31.9,26.3,72.9,63.0,1421,30.7,5.5,3.8,-9.0,1008.3,1008.7,1009.6,830,1007.8,1616,6.8,4.0,14.0,-9.0,12.56,1.91,1000,-9.0,0.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.9,22.9,21.3,18.3,16.3
20220801,140,3.1,2671,14,6.2,1231,16,9.8,1229,28.2,32.7,1423,25.4,1,25.0,28.6,24.8,83.6,63.0,1403,31.6,-9.0,-9.0,-9.0,1002.1,1005.3,1007.3,2400,1002.9,1625,7.4,3.0,14.0,-9.0,-9.0,-9.0,-9,25.3,-9.0,-9.0,16.2,122,4.9,126,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,143,2.2,1899,16,4.7,1514,11,7.3,1757,29.4,31.2,1403,26.8,59,24.8,29.8,25.9,76.6,67.0,1357,31.3,2.5,1.8,-9.0,1001.6,1007.7,1008.9,2336,1006.1,1748,9.0,0.1,14.0,-9.0,7.16,1.53,1000,0.0,-9.0,3.08,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,146,2.2,1891,7,4.7,1508,7,7.1,1500,28.9,33.1,1230,25.8,108,24.2,29.9,25.5,76.6,62.0,1235,30.2,4.5,3.1,-9.0,998.0,1004.7,1006.7,2257,1002.2,1714,9.0,3.0,14.0,-9.0,14.61,3.02,1200,1.5,1.6,5.83,1.4,1,0.4,11,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,152,2.5,2203,20,5.4,1821,18,7.7,1808,28.4,30.7,1649,26.6,529,25.1,28.9,25.7,83.1,72.0,1732,31.9,-9.0,-9.0,-9.0,999.5,1008.6,1009.5,2226,1007.4,1651,7.9,4.9,13.9,-9.0,-9.0,-9.0,-9,0.0,-9.0,0.07,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,155,2.8,2456,14,5.4,1329,14,10.2,1720,27.5,29.4,1228,25.9,1905,23.5,26.9,25.7,79.1,69.0,1311,29.0,2.7,1.9,-9.0,1004.0,1008.0,1009.4,2217,1006.4,1645,9.8,0.4,13.9,-9.0,5.47,1.07,1200,5.8,-9.0,4.15,3.9,1806,2.0,1850,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,156,2.8,2411,18,4.9,1722,20,10.4,1812,27.6,30.0,1523,25.5,629,27.3,28.6,26.0,98.4,91.0,1525,36.3,2.4,1.6,-9.0,996.9,1004.8,1007.4,2244,1001.6,1524,7.5,0.5,13.9,-9.0,10.0,1.36,900,1.5,-9.0,7.63,0.8,551,0.3,554,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,159,3.5,3012,18,8.0,1635,18,13.6,1709,27.5,30.5,1215,26.2,2328,25.1,30.4,24.7,87.4,72.0,1211,31.9,3.3,2.3,-9.0,1000.5,1008.3,1009.9,2203,1007.3,323,8.9,1.3,13.9,-9.0,11.09,1.67,1200,0.3,0.7,0.9,0.3,-9,0.3,2255,-9.0,-9,-9.0,-9,-9.0,-9,27.4,25.0,23.2,19.6,17.7
20220801,162,7.0,6039,16,11.1,1551,14,15.0,1527,27.5,29.9,1116,25.7,2039,24.4,29.4,25.5,84.0,70.0,1043,30.7,-9.0,-9.0,-9.0,1004.5,1008.0,1010.1,2331,1006.3,1514,7.9,2.6,13.9,-9.0,-9.0,-9.0,-9,9.2,-9.0,-9.0,3.7,1754,1.9,1757,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,165,4.5,3845,16,7.6,206,18,13.0,158,26.9,28.6,829,25.5,38,25.3,27.2,25.2,91.1,81.0,833,32.2,2.3,1.6,-9.0,999.0,1004.0,1007.1,2238,1000.4,1521,8.9,1.2,13.9,-9.0,7.82,1.31,800,22.5,7.5,9.13,10.1,31,4.2,122,-9.0,-9,-9.0,-9,-9.0,-9,26.7,25.6,23.6,19.8,17.0
20220801,168,6.3,5436,20,12.3,2238,18,19.0,2230,26.6,27.3,1021,25.8,633,24.7,26.0,25.0,89.6,84.0,1121,31.1,2.8,1.9,-9.0,999.4,1006.8,1008.9,2310,1004.7,1524,10.0,0.2,13.9,-9.0,6.43,1.26,1000,8.9,11.4,13.03,2.7,1403,1.3,1617,-9.0,-9,-9.0,-9,-9.0,-9,27.1,25.8,23.6,19.7,17.3
20220801,169,7.2,6251,16,13.6,438,16,17.9,430,24.9,27.6,1401,23.3,2032,24.6,27.1,24.0,98.6,86.0,1401,30.9,2.5,1.7,-9.0,994.6,1003.1,1005.9,2353,1001.4,427,9.1,1.3,13.9,-9.0,10.28,2.09,1300,4.7,-9.0,4.23,3.0,736,1.1,816,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,170,5.6,4836,14,10.5,1359,11,15.7,1258,27.1,29.8,1520,25.7,2234,25.4,26.4,26.5,90.8,80.0,1645,32.4,-9.0,-9.0,-9.0,1000.6,1004.6,1008.1,2237,1000.3,1410,8.8,1.3,13.9,-9.0,-9.0,-9.0,-9,7.6,-9.0,-9.0,3.6,152,1.1,154,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,172,5.0,4298,9,8.7,1444,11,15.0,850,27.7,30.5,1153,25.8,49,24.7,27.8,25.2,84.0,72.0,1159,31.1,5.0,3.5,-9.0,998.4,1004.2,1007.0,2350,1001.1,1635,7.5,2.1,13.9,-9.0,15.29,2.69,1200,38.5,-9.0,-9.0,27.8,20,6.1,25,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,174,3.9,3408,14,6.5,406,18,17.1,256,25.9,27.2,33,24.6,2040,25.0,26.4,24.4,94.9,84.0,27,31.6,-9.0,-9.0,-9.0,986.1,1004.6,1007.3,2305,1002.1,1551,7.0,0.0,13.9,-9.0,-9.0,-9.0,-9,62.8,-9.0,-9.0,9.1,42,5.2,132,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220801,177,1.5,1287,9,4.3,1751,9,7.4,1744,27.8,31.8,1529,25.1,509,25.6,28.6,20.1,89.1,72.0,1209,32.9,3.3,2.3,-9.0,1002.0,1005.1,1006.4,1005,1003.3,1837,9.0,1.9,14.0,-9.0,11.27,1.6,1100,100.8,16.8,9.92,42.5,234,9.2,310,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
