TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20240801,90,1.9,1658,14,4.7,1654,16,8.5,1652,31.5,36.6,1354,27.1,119,23.5,33.8,25.3,63.4,45.0,1308,29.0,7.7,5.4,-9.0,1001.0,1002.9,1004.2,147,1000.9,1639,0.9,12.1,14.1,-9.0,24.64,3.01,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240801,93,1.4,1190,20,4.2,1108,20,6.3,1444,28.8,33.3,1455,25.6,100,25.6,31.5,24.7,84.1,64.0,1457,32.9,4.8,3.4,-9.0,994.1,1004.8,1006.6,147,1002.6,1631,6.0,5.7,14.1,-9.0,17.91,2.65,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.3,26.7,24.5,21.3,18.7
20240801,95,1.4,1206,23,3.0,1142,23,5.7,918,28.3,31.5,1533,25.3,457,25.4,29.1,25.1,85.0,70.0,1230,32.5,3.9,2.7,-9.0,987.5,1004.8,1006.8,100,1003.0,1553,6.4,4.6,14.1,-9.0,14.61,1.85,1100,0.0,-9.0,-9.0,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240801,98,1.2,1059,23,3.0,1316,23,5.4,1418,28.3,31.5,1334,25.8,416,26.6,30.1,24.6,91.1,78.0,1338,34.9,3.1,2.1,-9.0,991.6,1004.5,1006.4,41,1002.6,1620,6.6,1.9,14.1,-9.0,12.23,2.44,1300,0.0,-9.0,-9.0,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240801,99,1.4,1202,27,3.3,1308,25,6.4,1305,28.0,31.8,1550,25.7,336,26.0,30.6,25.1,89.4,75.0,1624,33.6,4.5,3.1,-9.0,1001.7,1005.1,1007.0,53,1003.3,1616,5.0,4.7,14.1,-9.0,18.29,2.37,1300,0.0,-9.0,-9.0,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240801,100,3.9,3385,27,7.0,855,25,12.3,804,25.5,29.1,1522,22.2,1,21.8,27.4,20.8,80.9,66.0,1351,26.2,5.6,3.9,-9.0,921.4,1004.9,1006.3,244,1002.3,1649,2.6,8.7,14.1,-9.0,20.5,3.08,1300,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240801,101,0.5,472,18,1.9,931,18,3.1,1007,29.1,32.9,1455,25.8,514,23.9,32.6,24.9,74.4,59.0,1427,29.6,4.8,3.4,-9.0,995.8,1004.3,1006.3,147,1002.1,1634,4.4,4.9,14.1,-9.0,19.23,2.86,1400,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.7,26.0,23.9,19.6,16.0
20240801,102,4.6,3987,16,7.0,947,16,9.9,1055,26.2,28.2,1428,25.1,429,24.7,31.3,25.7,91.9,84.0,1333,31.2,4.4,3.1,-9.0,997.8,1001.9,1003.6,42,1000.8,1809,8.6,3.7,14.1,-9.0,19.43,3.08,1400,7.7,-9.0,3.25,8.4,2307,2.8,2356,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240801,104,1.3,1140,27,3.2,1909,29,6.1,1905,31.3,36.0,1604,26.5,58,22.9,36.8,25.3,62.1,48.0,1554,28.0,6.8,4.7,-9.0,994.7,1003.0,1004.1,231,1000.7,1655,2.0,12.1,14.1,-9.0,23.23,2.81,1400,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.5,24.2,21.4,16.9,13.7
20240801,105,2.7,2297,27,4.6,609,25,9.7,613,33.3,37.0,1514,30.0,121,23.3,38.2,25.1,56.5,45.0,1421,28.6,9.4,6.6,-9.0,1000.3,1003.3,1004.4,210,1001.0,1659,1.9,12.2,14.1,-9.0,25.47,3.27,1300,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.8,25.2,22.4,17.8,15.3
20240801,106,1.7,1452,14,5.3,1638,18,8.4,1455,30.6,35.6,1126,26.3,526,23.1,36.1,23.5,65.5,48.0,1119,28.2,7.1,5.0,-9.0,999.2,1003.8,1004.9,245,1001.7,1713,1.8,10.4,14.1,-9.0,23.68,2.88,1000,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240801,108,2.6,2268,18,3.9,733,18,7.1,1534,29.9,33.2,1520,27.3,442,25.0,30.6,25.8,75.5,64.0,1507,31.6,4.8,3.4,-9.0,994.5,1004.0,1005.9,108,1002.0,1615,6.8,3.6,14.1,-9.0,14.95,2.17,1400,0.3,-9.0,1.42,0.3,320,0.3,405,-9.0,-9,-9.0,-9,-9.0,-9,28.2,26.0,25.2,20.4,17.4
20240801,112,2.7,2359,20,4.6,949,23,7.6,946,28.7,31.6,1550,27.2,250,25.8,30.6,25.7,84.6,75.0,1527,33.2,5.5,3.8,-9.0,996.9,1004.6,1006.2,58,1002.9,1621,6.0,6.6,14.1,-9.0,20.88,2.99,1300,0.0,-9.0,0.42,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.3,24.7,22.4,19.0,15.3
20240801,114,1.1,934,20,2.7,1149,18,5.1,1146,29.6,32.8,1703,27.2,605,23.7,31.5,25.4,71.4,57.0,1430,29.3,4.9,3.5,-9.0,988.4,1005.0,1006.9,223,1002.7,1703,5.1,5.1,14.1,-9.0,17.6,2.79,1400,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240801,115,3.0,2597,23,5.4,2102,25,8.8,2358,29.7,33.7,1347,25.6,323,25.1,37.9,23.4,77.1,60.0,1350,31.8,7.7,5.4,-9.0,979.8,1004.1,1005.1,324,1002.5,1651,0.0,12.6,14.1,-9.0,26.22,3.18,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.8,22.4,20.4,12.4,13.6
20240801,119,2.0,1728,23,3.8,1411,23,6.3,1343,29.3,33.4,1457,26.2,128,24.9,32.5,24.7,77.9,62.0,1454,31.5,5.5,3.8,-9.0,1000.4,1004.8,1006.6,122,1002.7,1625,6.8,5.2,14.1,-9.0,19.01,2.85,1400,0.0,-9.0,1.4,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.6,25.2,23.0,18.2,14.5
20240801,121,0.6,511,27,1.9,1339,23,3.8,1252,27.2,32.2,1357,23.6,436,23.6,29.5,23.5,82.1,59.0,1350,29.0,-9.0,-9.0,-9.0,978.7,1005.4,1007.0,250,1002.9,1725,6.1,5.6,14.1,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240801,127,1.3,1082,23,3.0,1021,20,5.0,1345,29.1,33.5,1553,26.0,335,24.5,32.2,25.2,77.4,59.0,1500,30.8,5.7,4.0,-9.0,991.6,1004.3,1006.0,213,1001.9,1656,3.8,6.1,14.0,-9.0,20.02,2.86,1400,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240801,129,2.9,2519,20,5.6,1358,18,8.7,1314,28.8,31.7,1522,26.9,1,25.7,31.3,25.5,83.9,69.0,1329,33.0,6.1,4.2,-9.0,1002.2,1005.0,1006.3,156,1003.5,1623,3.8,6.8,14.0,-9.0,21.34,3.09,1400,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.3,25.0,23.4,18.7,16.6
20240801,130,1.9,1649,16,3.7,1158,25,7.1,839,29.6,34.5,1004,25.2,431,23.7,37.3,22.8,71.3,52.0,1003,29.2,-9.0,-9.0,-9.0,998.6,1004.0,1005.4,741,1002.0,1744,0.4,13.2,14.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240801,131,1.6,1364,27,3.2,1228,27,6.0,1227,30.7,34.7,1616,27.8,203,24.3,33.5,26.7,69.4,54.0,1528,30.4,6.5,4.5,-9.0,998.1,1004.6,1006.2,156,1002.3,1641,4.1,6.1,14.0,-9.0,21.1,3.01,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240801,133,1.7,1446,20,3.5,1030,18,6.3,1028,30.0,34.2,1448,26.9,509,24.5,34.4,25.1,73.0,56.0,1451,30.7,6.0,4.2,-9.0,997.7,1005.3,1006.7,156,1002.9,1656,5.5,5.9,14.0,-9.0,19.67,2.84,1300,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,29.2,27.3,25.3,21.0,17.3
20240801,135,1.2,1078,23,3.5,1217,23,6.9,1211,28.2,33.0,1546,23.7,136,23.5,31.7,23.7,77.4,57.0,1638,29.0,6.3,4.4,-9.0,977.9,1005.0,1006.5,221,1002.7,1712,1.8,9.4,14.0,-9.0,24.0,3.51,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240801,136,1.4,1218,27,3.9,1250,29,7.4,1244,29.5,34.4,1555,24.8,420,24.3,40.4,23.6,75.0,55.0,1443,30.4,7.1,5.0,-9.0,989.9,1005.6,1007.1,511,1003.3,1714,1.9,11.0,14.0,-9.0,25.75,3.31,1300,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
