TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20231201,90,2.0,1688,29,5.0,1847,27,10.9,1842,-0.7,4.0,1352,-4.4,654,-16.6,0.5,-9.8,29.4,20.0,1353,1.7,-9.0,-9.0,-9.0,1020.4,1022.6,1023.9,2211,1021.2,1445,0.6,8.9,9.7,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20231201,93,1.0,830,20,3.5,1609,23,5.7,1606,-5.6,1.1,1507,-11.0,713,-12.9,-3.4,-12.2,60.6,27.0,1500,2.3,1.6,1.1,-9.0,1014.8,1027.2,1028.4,1,1024.8,1435,0.0,9.0,9.8,-9.0,11.53,1.95,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,4.5,9.3,13.3,19.1,-99.0
20231201,95,0.8,658,29,2.9,1421,23,6.8,1413,-6.6,-0.7,1458,-12.0,701,-12.0,-2.3,-12.9,69.6,34.0,1421,2.5,1.4,1.0,-9.0,1007.8,1028.0,1029.3,1,1026.0,1412,0.5,8.2,9.7,-9.0,11.53,1.92,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20231201,98,0.9,779,29,3.7,1123,32,7.3,1137,-4.9,1.7,1438,-10.2,714,-13.1,-2.3,-12.0,56.1,25.0,1442,2.3,1.6,1.1,-9.0,1012.6,1027.6,1028.7,958,1025.8,1457,0.0,8.4,9.8,-9.0,11.6,1.94,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20231201,99,0.8,699,34,3.0,1536,34,5.7,1534,-5.5,0.4,1502,-11.4,715,-10.8,-1.5,-11.4,69.0,36.0,1525,2.7,1.5,1.0,-9.0,1024.1,1028.1,1029.4,947,1026.8,1431,0.0,8.8,9.8,-9.0,11.57,2.12,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20231201,100,3.6,3138,27,6.6,1128,27,10.4,1127,-7.6,-1.9,1354,-12.0,509,-16.6,-2.0,-12.9,49.8,26.0,1412,1.7,2.0,1.4,-9.0,930.0,1026.1,1028.8,2352,1022.3,1348,0.0,8.9,9.8,-9.0,11.79,2.05,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20231201,101,1.1,972,20,3.7,1619,27,7.7,1643,-4.8,2.5,1428,-10.6,735,-12.5,-2.7,-15.0,60.5,23.0,1440,2.4,1.8,1.3,-9.0,1016.7,1026.5,1027.9,1,1023.9,1442,0.1,7.7,9.8,-9.0,10.85,1.9,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,6.2,11.6,15.2,18.8,18.5
20231201,102,5.5,4720,36,8.2,657,36,12.2,859,1.7,3.6,2300,-0.2,509,-5.5,1.1,-0.5,59.3,43.0,1433,4.1,2.1,1.5,-9.0,1021.5,1026.1,1027.5,1002,1025.2,2353,8.5,1.2,9.8,-9.0,5.23,0.94,1100,0.1,-9.0,11.42,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20231201,104,1.4,1199,29,3.4,1540,29,6.8,1536,0.0,5.4,1511,-5.1,727,-15.0,-1.3,-8.4,32.0,18.0,1512,1.9,2.7,1.9,-9.0,1012.8,1022.3,1023.7,2157,1020.4,1528,0.0,9.1,9.8,-9.0,11.97,2.02,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,5.7,11.8,14.3,-99.0,-99.0
20231201,105,3.1,2663,25,5.1,1927,25,9.0,1921,1.1,6.0,1530,-2.3,422,-13.8,1.8,-4.2,32.3,23.0,1131,2.1,3.5,2.4,-9.0,1019.4,1022.9,1024.3,2319,1021.1,1404,0.4,9.0,9.8,-9.0,10.96,1.87,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,7.0,12.3,15.0,18.3,18.1
